System1 name:   WCDMA SYSTEM MEASUREMENT,,,,,,,,,,,,,,Test plan path: C:\ANRITSU_20190624\Report\2021_12_03\W_MB_16_0_33_F.txt
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,PLAN NAME:New Plan
 HSDPA,4,5.2AA Max Output Power;Beta C/D=11/15,1450,-86.0,20.3,25.7,dBm,25.01,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=11/15,1450,-86.0,None,-42.2,dBm,-58.60,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=11/15,1450,-86.0,None,-32.2,dBm,-45.87,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=11/15,1450,-86.0,None,-32.2,dBm,-44.45,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=11/15,1450,-86.0,None,-42.2,dBm,-54.33,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/8,1450,-86.0,19.3,25.7,dBm,24.60,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/8,1450,-86.0,None,-42.2,dBm,-56.76,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/8,1450,-86.0,None,-32.2,dBm,-45.78,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/8,1450,-86.0,None,-32.2,dBm,-47.03,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/8,1450,-86.0,None,-42.2,dBm,-55.25,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/4,1450,-86.0,18.3,25.7,dBm,24.55,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/4,1450,-86.0,None,-42.2,dBm,-56.34,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/4,1450,-86.0,None,-32.2,dBm,-45.37,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/4,1450,-86.0,None,-32.2,dBm,-46.94,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/4,1450,-86.0,None,-42.2,dBm,-54.99,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=2/15,1512,-86.0,20.3,25.7,dBm,25.02,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=2/15,1512,-86.0,None,-42.2,dBm,-58.23,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=2/15,1512,-86.0,None,-32.2,dBm,-41.75,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=2/15,1512,-86.0,None,-32.2,dBm,-41.23,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=2/15,1512,-86.0,None,-42.2,dBm,-53.67,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=11/15,1512,-86.0,20.3,25.7,dBm,24.95,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=11/15,1512,-86.0,None,-42.2,dBm,-58.06,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=11/15,1512,-86.0,None,-32.2,dBm,-41.84,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=11/15,1512,-86.0,None,-32.2,dBm,-41.54,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=11/15,1512,-86.0,None,-42.2,dBm,-53.95,PASS
